0, 471380.91157482046, 1.17879627962791
1, 468787.5490948809, 1.1722876070891235
2, 467867.5678450264, 1.1699693663102908
3, 467423.7086025643, 1.1688463640438476
4, 467173.503408257, 1.1682107595040752
5, 467018.24911557464, 1.1678147899313718
6, 466915.4463383224, 1.1675515710687443
7, 466844.09095564677, 1.1673681666774112
8, 466792.7368337067, 1.167235664554758
9, 466754.68308455707, 1.167137099928554
10, 466725.78867622983, 1.1670619650106786
11, 466703.38433889364, 1.1670034715086355
12, 466685.69020630047, 1.1669570832423153
13, 466671.48575261736, 1.1669196831233801
14, 466659.91390713694, 1.1668890779469836
