0, 423544.3697824409, 1.0592464784846256
1, 402310.7744075452, 1.0060715355526317
2, 392050.4711370563, 0.9803544676249499
3, 385999.4862167579, 0.965174973994544
4, 382010.0041143131, 0.9551584977538182
5, 379184.73003441596, 0.9480590761684498
6, 377082.59403522627, 0.9427723999989172
7, 375461.2208673717, 0.9386914670755337
8, 374176.07761906175, 0.9354542058741151
9, 373135.42385561916, 0.9328307255345981
10, 372278.1009091969, 0.9306677201683686
11, 371561.70076485863, 0.928858850523299
12, 370955.8574072872, 0.9273279470182589
13, 370438.24121464125, 0.9260189790664399
14, 369992.06136365386, 0.9248897996476686
