0, 410028.62388915796, 1.0255142525357444
1, 380783.26709601516, 0.952354655879987
2, 365982.7991571687, 0.915324462089268
3, 357014.8620093203, 0.8928835749236304
4, 350979.59785963985, 0.8777789373579491
5, 346632.0205273851, 0.8668964629036817
6, 343349.0999209505, 0.8586776866099809
7, 340783.51913107524, 0.8522537782946867
8, 338725.56123501214, 0.8471000967212088
9, 337040.6152160148, 0.8428798753917335
10, 335638.03789362824, 0.8393663354689472
11, 334454.4086709932, 0.8364007988494983
12, 333443.94820537954, 0.8338687205709752
13, 332572.7476140795, 0.8316852528750615
14, 331815.1402144255, 0.829786168723681
