0, 294933.01377149485, 0.7370264517765587
1, 226325.62153625782, 0.565425061802664
2, 203223.87064185832, 0.5076567544941357
3, 193335.9824809379, 0.48294963024628157
4, 187459.35949511948, 0.46825621338374707
5, 183697.49395965706, 0.45885837769854837
6, 181055.89960277927, 0.4522509392581548
7, 179115.98767237813, 0.4474053419104271
8, 177652.84500480123, 0.443743306867147
9, 176488.18629218085, 0.44083446324240394
10, 175579.70704332273, 0.43855906880970535
11, 174814.8896429598, 0.4366493536826687
12, 174205.24543135753, 0.4351213557125251
13, 173665.8170796017, 0.43377486680416133
14, 173229.32358542958, 0.4326799840723588
