0, 379705.0681496461, 0.9493908709397947
1, 370377.1771353778, 0.925962774596722
2, 313477.84046829725, 0.7831704992890377
3, 294005.58120960725, 0.7342361669936317
4, 281312.503273892, 0.702291997872664
5, 273543.72486537835, 0.682746934050939
6, 268718.2636000689, 0.670583220929615
7, 265529.3118710058, 0.6625583939199345
8, 263486.5911393343, 0.6573953581452983
9, 262132.44610509175, 0.6539877607319793
0, 498785.77070148056, 1.247501448792765
1, 418540.53542690986, 1.0461267212187604
2, 312006.97431176034, 0.7791603264114154
3, 291194.7665450394, 0.7268893942925283
4, 279545.1543863705, 0.6975966851639261
5, 273452.97939903504, 0.6822686308681665
6, 269658.7055527605, 0.6727201870798954
7, 267079.26231367374, 0.666229970998915
8, 265296.7179468831, 0.6617457952826907
9, 264054.51209447853, 0.658621486873876
0, 322156.56768833037, 0.8053699199548897
1, 320743.1383466611, 0.8018281084528102
2, 312958.63604158757, 0.7822187371303878
3, 296789.94670256606, 0.741563564186155
4, 284184.23732710484, 0.7098336638249768
5, 274963.7172291004, 0.6866342208646907
6, 269277.02973809757, 0.6723147453866564
7, 265131.0483804839, 0.6618832466519989
8, 262246.85034425603, 0.6546218941947355
9, 260368.94342720124, 0.6498995359665886
